House_ID,Location,City_Town,Type_of_House,Bedrooms,Bathrooms,Lot_Size_sqft,House_Price_KSh,House_Tax_Rate_%,Year_Built,Proximity_to_City_km,Price_Change_Since_2020_KSh,Price_2020_KSh,Price_2021_KSh,Price_2022_KSh,Price_2023_KSh,Price_2024_KSh
1044,Mombasa,Bamburi,Apartment,6,4,767,63963053,2.14,1997,16.88,18954343,54814280,80468765,51751357,76850244,78625276
1045,Eldoret,Annex,Villa,1,1,621,16423331,3.61,1984,1.28,-3281490,13761630,18120438,13803417,16129491,17680226
1046,Kisumu,Nyalenda,Villa,5,1,4407,49022729,3.34,2014,38.8,7619014,59856066,60574530,57890413,51157211,57792252
1047,Machakos,Katani,Bungalow,5,1,1313,17584122,1.31,2008,3.89,-1140680,20933186,16169234,21016591,18475449,14147917
1048,Nyeri,Ruring'u,Townhouse,2,1,4546,84775664,1.75,1985,3.96,10603073,89537576,72041455,80551583,100618948,109102888
1049,Mombasa,Changamwe,Apartment,2,1,3906,53900459,4.51,2000,47.97,-9749293,50512492,66099904,45531560,47416409,47354838
1050,Kisumu,Nyamasaria,Villa,4,3,595,15615284,2.12,2023,6.33,-1622321,12832011,13354147,19872754,18418713,16187486
1051,Kericho,Ainamoi,Mansion,3,1,1903,14597250,1.95,2023,19.73,-581039,12821230,18352755,16142742,15364637,12003700
1052,Malindi,Ganda,Bungalow,6,2,1563,82982195,3.2,2021,39.84,10916008,66845206,83331591,85688540,100301578,89273684
1053,Thika,Kimathi,Apartment,4,1,2683,79609795,3.17,1984,46.88,-3067586,93917279,86337578,102812911,84354127,85797780
1054,Malindi,Mambrui,Apartment,4,2,2281,3069974,3.12,1988,8.43,905511,3803255,3721773,3362317,3428861,3404411
1055,Malindi,Shela,Villa,2,2,4525,85675958,3.27,2010,21.63,-15057159,79481989,81510567,89645299,83572390,82388376
1056,Mombasa,Nyali,Apartment,4,3,1375,33798755,3.28,1981,32.22,5556884,28299457,40869747,34248397,38866553,32787233
1057,Mombasa,Mtwapa,Bungalow,5,1,4933,37527641,4.92,1998,18.77,-4169480,40849790,33814009,45567400,43009741,37158909
1058,Nakuru,London,Townhouse,2,1,709,7595436,1.5,2012,31.21,378775,8712971,9398290,7826411,9458337,8853709
1059,Kericho,Kipkelion,Mansion,1,1,2633,38592251,3.76,1996,23.3,-3115464,48176702,32319893,46178881,38751436,42047256
1060,Kericho,Litein,Bungalow,4,2,1351,59413311,4.83,1984,23.19,-10776859,57350585,72218943,49047120,72621090,53634933
1061,Nakuru,Free Area,Bungalow,3,3,4941,4843112,3.69,1982,34.13,218960,4873007,5851803,4278460,5751110,5109940
1062,Kericho,Kipkelion,Villa,4,3,2960,5449683,2.49,2022,18.25,21490,7025509,4622001,6168397,4934927,5320968
1063,Mombasa,Likoni,Mansion,4,1,1505,34923050,3.09,2021,11.0,1701565,40602984,41793817,39258460,39591489,42992402
1064,Nakuru,Free Area,Townhouse,3,3,4019,87081067,2.05,1995,26.55,14938741,82989417,91663011,109006815,91661408,105588065
1065,Machakos,Katani,Townhouse,6,1,3697,35665889,1.76,2006,24.7,-4409716,38051110,38288234,29371641,40768814,29551502
1066,Nairobi,Runda,Bungalow,5,4,3358,96407717,2.66,2014,36.37,6879705,113940039,112346837,103466225,88041336,116054048
1067,Nakuru,Lanet,Bungalow,1,1,3485,30000031,3.54,1993,1.35,-4684109,36170449,34497369,37933553,31884496,31603065
1068,Nairobi,Kilimani,Bungalow,6,1,4211,78327697,1.3,2002,48.35,18388812,98343691,92161614,90084323,87104909,89856715
1069,Mombasa,Mtwapa,Villa,2,1,852,39901385,4.81,1991,39.3,3633308,51424422,46404358,33907734,45001403,34683951
1070,Kisumu,Mamboleo,Villa,4,2,3272,98125979,3.59,1984,13.43,-1429895,126933795,116477928,95603281,105842812,119001258
1071,Nairobi,Westlands,Bungalow,5,1,882,13339739,4.1,1988,46.39,-1538879,13500841,11392967,11404643,14229463,16845638
1072,Kisumu,Mamboleo,Mansion,3,2,2626,43847069,2.64,2012,7.96,-3536265,46337868,37979068,41027486,38740294,37199160
1073,Kisumu,Milimani,Apartment,4,3,912,99434544,4.96,1998,16.93,15583922,85748889,89323722,109398332,93682581,87006360
1074,Malindi,Sabaki,Villa,5,4,2840,31215175,3.14,2018,11.14,2903458,39168457,33709062,37026970,28758724,32854757
1075,Nyeri,Kamakwa,Villa,5,3,4637,54665127,2.41,2015,33.51,4885942,56521995,59291491,68257343,54832044,55741742
1076,Machakos,Matuu,Mansion,1,1,4426,4504887,4.94,2003,37.71,-24066,5394893,4651404,5287827,4079867,5477881
1077,Nairobi,Westlands,Mansion,4,4,3302,66785783,4.31,1994,16.68,7025852,61497176,56649268,73973168,78759622,83395331
1078,Kisumu,Mamboleo,Bungalow,4,4,2075,88158944,1.21,1999,18.68,-7411532,108550604,71700881,85823635,112522302,81103942
1079,Nakuru,Kiamunyi,Apartment,5,1,2954,19950433,1.68,1983,4.63,3280997,22756243,24224700,17506290,22407199,19426188
1080,Machakos,Matuu,Apartment,4,1,3051,22735264,3.9,1992,12.72,1467257,27510000,25028791,21181490,28615073,22541571
1081,Malindi,Watamu,Apartment,6,2,3865,88132781,4.59,1980,36.77,-1388338,81328003,94880375,78337203,88108927,111467108
1082,Mombasa,Changamwe,Mansion,2,2,1683,64600534,3.19,1997,13.34,19082410,51705740,65151536,69543577,52697725,74332042
1083,Nairobi,Lavington,Apartment,3,2,4191,11231576,1.98,1983,22.46,1698239,11991096,12819358,11779349,13588031,11119076
1084,Thika,Kiganjo,Apartment,5,1,652,95739463,2.0,1988,48.49,6779736,96039524,102274395,116080981,121163952,108446417
1085,Thika,Kiganjo,Bungalow,2,1,1825,32935017,4.98,2017,13.59,3050429,29750023,36859554,41408555,39231534,40304890
1086,Nyeri,Mathari,Townhouse,3,1,2369,58034702,4.9,2022,38.02,-7547992,69469904,70455430,67793607,69440232,48392912
1087,Eldoret,Pioneer,Townhouse,4,2,3400,54032148,1.47,1995,44.22,15583079,44733664,52423082,47277370,50638610,64314115
1088,Malindi,Ganda,Bungalow,3,3,3164,5625478,1.44,2018,15.2,-400251,6423574,5736852,5978283,5806821,7104816
1089,Eldoret,Langas,Mansion,3,2,3141,74895702,4.22,2005,2.51,7299019,95116803,96461310,76809956,96735007,93298385
1090,Nyeri,Mathari,Townhouse,2,2,3850,92383424,4.37,2020,29.13,-5076215,90259708,84473910,112923363,80282838,109822306
1091,Kisumu,Milimani,Villa,4,2,1912,95232447,3.22,2009,47.76,17401500,111720574,101175168,118168745,101492732,123519439
1092,Nairobi,Runda,Villa,4,3,1726,25403013,3.89,1986,39.9,408908,32821815,30790790,27565284,30121369,23232158
1093,Machakos,Matuu,Mansion,5,3,2289,30269738,2.79,1992,45.3,-1740431,26976331,34773684,30696631,34961854,38082793
1094,Nakuru,London,Bungalow,2,1,3040,96288478,1.36,2000,37.71,-13045026,116210486,120659490,123245126,81674938,86667589
1095,Malindi,Sabaki,Villa,5,3,4276,60356281,1.75,2017,1.9,14541270,54236234,60073902,65577863,68998704,57303217
1096,Nyeri,King'ong'o,Bungalow,2,2,2198,94170716,1.79,1983,25.35,7971651,87218843,108418776,90114140,121812307,108530462
1097,Mombasa,Bamburi,Apartment,4,1,3921,5687695,3.33,2003,18.06,975799,6661292,4725254,6610460,6093075,5738155
1098,Thika,Kiganjo,Mansion,5,4,2510,3878485,2.84,1996,14.91,57213,3789223,4876946,3391655,4945266,3616926
1099,Malindi,Ganda,Apartment,6,6,4130,33465313,1.51,2007,21.8,2887639,34314473,39700514,32712349,33753543,35387151
1100,Kericho,Kipkelion,Villa,5,4,978,99952792,4.27,1992,35.25,-7553022,112725720,103710592,91420585,89537261,90326287
1101,Kericho,Motobo,Bungalow,6,2,907,65343247,4.09,1993,44.15,-5696410,62218596,67591079,58936615,77965913,68333298
1102,Nyeri,Mathari,Apartment,4,4,2789,58698246,2.54,1983,35.92,15494223,69449791,61436195,76207270,63103898,50003960
1103,Thika,Makongeni,Apartment,5,5,1789,77344314,2.29,2020,34.55,10687601,84299606,66424837,83217572,66551672,73781144
1104,Kisumu,Mamboleo,Bungalow,6,3,1336,26208239,1.69,2020,23.21,2423808,25596075,33852854,32080777,23259988,30742422
1105,Eldoret,Annex,Bungalow,3,2,2359,81616646,3.3,2009,23.71,-9516006,100620544,78950220,91419655,100514808,100083757
1106,Malindi,Ganda,Mansion,6,2,2913,70347286,1.98,1981,15.44,4103705,72348245,78419290,57286682,61230770,90216417
1107,Nyeri,King'ong'o,Villa,6,3,1592,14026456,4.94,2007,36.42,878916,12053437,14391414,13043216,17537069,17620573
1108,Machakos,Kangundo,Mansion,2,1,2687,12687344,2.64,2000,6.48,2933453,10321746,11204538,13369964,16117806,15747823
1109,Machakos,Kangundo,Villa,1,1,4064,42937816,2.64,1985,41.68,9663734,44531214,38359683,53553969,43758130,50561758
1110,Eldoret,Pioneer,Townhouse,3,3,1769,51685403,3.01,2000,10.31,13941698,66073794,56881545,60786454,65886579,48710519
1111,Kisumu,Lolwe,Bungalow,5,3,3710,45287028,4.82,2011,3.61,1925223,56699372,37642899,57229326,49152088,37292359
1112,Nakuru,London,Townhouse,4,3,1024,16031027,1.09,1994,6.43,3984547,15507922,19420402,14190706,13463282,16062107
1113,Eldoret,Langas,Bungalow,4,2,1136,25786467,4.53,2000,1.95,-758011,22695941,28808463,27761159,29226589,26026244
1114,Kericho,Ainamoi,Apartment,5,3,2322,46254020,3.03,1997,40.05,1530098,44604152,49582287,48847139,57920826,48725842
1115,Machakos,Athi River,Bungalow,4,2,1969,58547281,1.18,2018,20.91,-11267029,69514046,48072550,75205159,60971108,51159921
1116,Thika,Juja,Mansion,1,1,3470,15598576,4.15,1992,29.3,2645400,14257987,19475743,17367465,16950672,14275439
1117,Malindi,Ganda,Townhouse,2,1,4187,72934077,4.9,2021,12.75,13815342,80807300,86251353,75889029,65122583,89172075
1118,Nyeri,King'ong'o,Apartment,6,4,4601,88554225,1.18,1995,10.2,2199272,94446948,87546355,97930438,95822969,77386422
1119,Kisumu,Lolwe,Bungalow,4,3,4016,38365089,4.09,1990,9.39,-2414283,36636557,40640808,40811007,47386496,49818710
1120,Malindi,Ganda,Mansion,4,1,4441,87875688,3.72,2014,2.98,-8438898,95890685,93858945,76468677,82765999,86196065
1121,Kericho,Kapsoit,Mansion,5,4,3304,33343782,1.13,2011,30.95,3681938,40179094,33675563,36601862,36127832,29642429
1122,Nyeri,Kamakwa,Villa,2,1,3686,68453863,4.84,2008,32.16,15227927,55913328,59879822,62405060,63149127,88857710
1123,Malindi,Sabaki,Villa,4,3,1104,98735639,4.18,2007,1.26,-6530199,104568803,80422515,102262837,89534772,123849752
1124,Eldoret,Langas,Bungalow,3,1,2456,66859887,1.79,2020,17.78,8863531,65944148,73205983,79883741,59762984,54064169
1125,Machakos,Matuu,Townhouse,4,1,4838,81098544,1.36,1987,33.16,-2637968,74013495,80116083,102126397,76072509,95579969
1126,Malindi,Mambrui,Bungalow,3,1,1109,1350938,2.7,2005,29.56,-119018,1618613,1482170,1418082,1223436,1547113
1127,Kericho,Kapsoit,Apartment,2,1,2920,69663778,1.78,1990,25.91,-3897057,73545895,62137675,85816890,67326624,83316190
1128,Nairobi,Karen,Mansion,3,1,4184,42374889,1.06,2015,40.81,-5997614,51787257,48706193,54337655,50045444,34756762
1129,Nyeri,Skuta,Bungalow,3,1,842,78404728,1.61,1980,20.44,12484875,94055929,66149472,91084476,83517168,64984485
1130,Nyeri,Kamakwa,Villa,6,6,4326,75337845,2.63,1986,26.0,9780388,67220968,65577432,89067042,88738309,79466303
1131,Nyeri,Skuta,Apartment,2,2,2908,9192382,4.23,2007,22.28,1992472,10381063,8148974,10598287,11213414,8403266
1132,Nakuru,Lanet,Bungalow,3,1,1981,20773876,2.35,1981,7.79,3426795,21414312,26734857,18700823,25764689,21477854
1133,Thika,Makongeni,Townhouse,1,1,2100,34755383,3.38,1987,49.8,-5299551,33294549,32142941,30573882,32381022,39027143
1134,Kericho,Litein,Bungalow,3,3,1453,5114189,2.76,2013,14.25,-833035,4859860,5672941,5386373,5510930,4098024
1135,Malindi,Shela,Townhouse,4,2,4677,93557703,1.14,1986,4.01,1218327,85882359,113130982,121492559,75473064,120646461
1136,Thika,Ruiru,Bungalow,4,4,4459,22300890,2.52,2023,20.94,-1156632,28213488,18069542,28178137,24161052,23046264
1137,Malindi,Shela,Mansion,3,3,764,19124277,4.28,1990,33.26,-1542781,24207910,22433397,16179627,20022035,21450937
1138,Machakos,Matuu,Townhouse,5,3,2708,90024583,4.45,1995,45.0,-838844,108095055,85959842,83330938,75474529,94321962
1139,Malindi,Ganda,Townhouse,6,2,4664,20579448,4.13,2021,22.58,3692851,22081663,24286050,25834475,21458231,22773033
1140,Nyeri,Skuta,Townhouse,5,3,593,2599406,1.91,2008,30.1,-290635,2584977,2749353,2463731,2982660,2957682
1141,Machakos,Kangundo,Apartment,6,2,797,73680431,3.31,2008,11.72,-3870335,95568136,91519556,61784068,67496588,60598873
1142,Kisumu,Milimani,Mansion,5,4,1459,64452711,1.07,2020,36.86,804386,83583835,71062836,76708946,80796801,68640587
1143,Eldoret,Pioneer,Mansion,3,1,3043,18831810,3.69,1993,15.15,3826233,20499386,17339783,18732434,22510295,22920562
1144,Kericho,Motobo,Villa,5,1,2296,14846863,4.13,1983,14.29,4327302,15593794,15845786,13086036,15469018,12192741
1145,Mombasa,Nyali,Villa,3,1,3097,47139534,2.76,1988,24.09,8923823,44103716,41497682,55486559,57878258,49256545
1146,Thika,Makongeni,Mansion,5,4,4536,19156571,4.54,2015,23.41,-1913881,15989357,16068179,23550330,23015895,24587070
1147,Kisumu,Milimani,Townhouse,1,1,4791,37784711,2.14,1997,4.07,10875396,39640930,40364606,43981392,35532666,32743522
1148,Mombasa,Mtwapa,Bungalow,3,2,4194,53718383,1.85,1997,21.96,12138859,67058215,56731383,52089821,55618515,48724949
1149,Machakos,Athi River,Apartment,6,6,1570,68156816,1.98,2012,19.04,6369072,59016744,83412659,73097964,84693930,76210857
1150,Nairobi,Westlands,Apartment,5,4,3664,23053624,2.77,2002,7.37,-3526744,21843345,19048107,26625934,23640779,22461168
1151,Kisumu,Lolwe,Bungalow,3,1,1529,88082723,1.83,2011,4.76,-10888801,87865478,84638457,93027413,114089236,112675740
1152,Eldoret,Annex,Townhouse,1,1,649,75771018,2.21,2022,12.76,-6014740,81784825,74677347,88187614,97673165,84216201
1153,Nairobi,Runda,Apartment,3,3,3747,37909151,3.97,2017,3.57,155523,39013337,42187595,41754070,35500558,42810732
1154,Kisumu,Lolwe,Townhouse,3,2,4873,39342823,3.54,2016,2.24,6399595,32398269,34039777,37670530,49724259,46509765
1155,Thika,Ruiru,Apartment,5,5,3031,72549638,4.75,2011,44.61,18884098,82434317,61944422,72423250,81895955,73592277
1156,Mombasa,Mtwapa,Townhouse,4,4,1198,4318810,4.76,2007,1.99,-102288,4610759,4940518,4968916,4386701,5471886
1157,Malindi,Shela,Bungalow,4,1,4224,3890817,1.4,2017,36.09,50137,3653921,4583122,3357827,4946507,3296023
1158,Nakuru,Naka,Villa,5,2,2164,79121905,4.18,2016,33.33,-1964521,81597394,71180985,102621659,69787007,68979566
1159,Nairobi,Runda,Bungalow,5,5,3586,33150523,2.3,2004,48.86,8519553,34613086,41751853,30471788,36241605,34482203
1160,Mombasa,Likoni,Mansion,1,1,2503,79576786,4.08,2006,13.57,-15838094,70926348,91963515,83394278,83193401,101899420
1161,Nakuru,London,Bungalow,3,2,534,36200411,4.09,2006,33.88,-2267360,30073830,34701678,31866831,31109528,45729264
1162,Kericho,Kipkelion,Villa,4,3,3428,36501588,3.15,1983,33.35,3704365,36055843,40703868,39645351,36210135,44909263
1163,Nairobi,Westlands,Bungalow,3,2,1380,6656515,3.59,1988,6.67,850,6920428,6976651,6410553,6303152,7147946
1164,Machakos,Kangundo,Townhouse,5,3,3102,48480008,2.98,1991,31.16,13779317,44122256,61491870,56734961,42505075,56687796
1165,Nairobi,Lavington,Mansion,4,1,4740,59127679,1.91,2003,43.41,2698382,59848946,70365749,64807955,57973036,64056588
1166,Kericho,Ainamoi,Townhouse,2,2,1653,91426216,4.69,1984,27.78,19216611,100204151,86785968,77786808,84410340,78653647
1167,Mombasa,Mtwapa,Apartment,4,2,4531,8757198,3.18,1980,6.93,1997600,8038649,7174176,9864125,11293119,9637722
1168,Machakos,Katani,Villa,2,2,2083,82470368,1.96,2020,1.03,2454489,89432640,87769074,97695869,75426970,85011172
1169,Eldoret,Pioneer,Townhouse,6,6,1361,22018676,1.87,2014,21.48,4289187,26641343,22415650,20194456,20056847,21649655
1170,Thika,Juja,Townhouse,5,1,4524,92248634,2.54,1998,14.13,-1590787,115463459,98769289,89972210,95795663,95916619
1171,Mombasa,Mtwapa,Bungalow,6,3,1991,8700929,1.25,1984,32.35,543168,9047219,7437305,8522809,7497502,9040992
1172,Kericho,Ainamoi,Mansion,6,1,1016,45801587,4.23,2000,20.41,-2834113,38019178,57950594,38700646,49797591,37691873
1173,Nyeri,King'ong'o,Bungalow,2,2,4001,40163598,1.68,2021,20.67,1780417,34794537,41032740,50857164,44975304,44829318
1174,Malindi,Ganda,Villa,1,1,1330,46580256,3.65,2018,41.12,11736928,38703564,46809256,46057196,41939307,39555902
1175,Kisumu,Milimani,Bungalow,3,3,2280,19333387,1.29,1992,3.85,742943,23054678,24658080,21432114,15589614,24767689
1176,Nakuru,Free Area,Mansion,6,1,2014,7391088,2.21,2001,18.72,-1434852,7053688,5959366,8119649,7216569,8727712
1177,Malindi,Watamu,Bungalow,5,2,3118,75258812,4.26,2012,19.09,2117494,86908568,83022243,87861473,91390929,83077325
1178,Thika,Kiganjo,Villa,3,1,1256,59101550,3.35,2019,40.01,-4766242,71079381,69767195,64685771,58921809,51027120
1179,Kisumu,Milimani,Bungalow,1,1,4758,53464056,4.95,1987,43.19,2236711,56749586,51166200,63172064,68310803,57693721
1180,Nakuru,London,Villa,2,2,559,70890171,2.89,1981,31.01,14872896,82018500,87913815,89558267,90931259,70066419
1181,Nyeri,King'ong'o,Mansion,6,4,4074,99835947,4.92,1986,22.53,-4405254,128022235,115442268,123501833,96757776,92756262
1182,Nairobi,Westlands,Apartment,1,1,743,80403684,4.35,2007,11.76,12747491,96709675,87795186,65891708,94719165,94431327
1183,Malindi,Sabaki,Bungalow,4,3,4635,19053010,2.86,2001,27.92,2041656,22643651,17124461,22053845,20950802,20061229
1184,Nyeri,Skuta,Villa,1,1,4619,2692397,1.04,1997,9.57,-209635,2569620,2827780,2392919,2262724,2582511
1185,Malindi,Mambrui,Mansion,5,2,3883,84856859,4.22,1987,23.7,-11412418,68448350,93028896,83356383,108911733,91003962
1186,Nairobi,Westlands,Townhouse,4,1,4042,74175784,1.58,1990,44.69,4244683,77756708,59532419,65716196,90239355,77852515
1187,Machakos,Matuu,Bungalow,1,1,4450,49546958,2.44,1980,46.94,12430045,52499802,55052804,53923627,40162663,56321424
1188,Nakuru,Kiamunyi,Bungalow,2,1,4432,6864362,4.52,1999,9.42,-790812,8290563,7028896,8309774,5588493,6466768
1189,Nyeri,Ruring'u,Mansion,3,2,3864,31327087,4.92,2003,39.12,-1089461,30145865,34824466,31991579,30775701,26053680
1190,Kericho,Kapsoit,Mansion,1,1,3907,41722941,4.15,2003,13.95,-6457560,43662467,52403883,46410580,40585945,43568883
1191,Malindi,Mambrui,Bungalow,3,3,3024,63241657,4.43,2022,49.28,16845687,71559869,59400332,68501095,72116826,75232332
1192,Mombasa,Changamwe,Bungalow,2,1,546,60282031,2.09,1986,39.87,13592159,65886546,76275649,56601775,68287808,64005350
1193,Thika,Ruiru,Mansion,2,1,2719,26173566,1.75,1992,23.7,6589804,23075789,21351156,31364296,27320051,26581512
1194,Nairobi,Karen,Villa,1,1,2582,85699770,2.05,1998,23.03,25401279,74039269,102761397,73793776,72053625,88771223
1195,Machakos,Kangundo,Bungalow,5,4,642,49135904,4.81,2023,10.22,2624093,62568502,54375212,53769233,59519507,41936907
1196,Thika,Kiganjo,Bungalow,6,6,3347,41311410,3.0,1988,24.02,-1689557,46143205,38675836,36655877,33812175,42513061
1197,Thika,Makongeni,Mansion,6,4,1420,72397417,4.65,2011,25.19,-2674994,68632671,78282689,88774011,75349926,91340951
1198,Nairobi,Westlands,Bungalow,3,3,3152,98467968,2.38,1990,10.5,7463375,97193589,116425070,114703398,80539550,101193503
1199,Malindi,Sabaki,Apartment,1,1,1443,76076322,4.61,2020,18.23,20620613,93063061,70146371,96926978,83344009,73805597
1200,Mombasa,Likoni,Mansion,6,4,1381,91279877,3.06,1993,7.8,-15705780,94166131,117258570,104740505,103759999,118132431
1201,Machakos,Matuu,Townhouse,2,1,1559,52294874,4.6,2023,35.99,9897484,59331453,61258073,61026604,57674156,64983526
1202,Machakos,Kangundo,Bungalow,3,2,4677,70480124,1.86,2017,46.96,6631787,70682894,66332885,85132012,81183979,80324041
1203,Nairobi,Karen,Apartment,5,1,2881,99897233,3.13,1995,3.06,4675036,121474471,121363877,126348681,123094474,103667814
1204,Nyeri,Mathari,Mansion,6,4,3688,92911196,2.35,1985,34.15,10272994,91270010,88198508,86697774,108887891,110728755
1205,Nakuru,Free Area,Bungalow,1,1,3546,10734065,2.91,2001,15.01,-457751,9088220,11216257,10811989,12479329,11587444
1206,Machakos,Katani,Townhouse,6,1,595,92464265,4.31,2007,38.13,-6245351,119731491,101839937,94271703,92343330,80841913
1207,Mombasa,Likoni,Mansion,2,2,3315,50835331,3.19,1991,44.94,11378064,64370709,49724111,61387926,45682413,57289042
1208,Kisumu,Nyalenda,Bungalow,5,4,2203,56034105,2.39,2002,19.52,16451623,48319397,59813279,59012449,51804302,56086384
1209,Nairobi,Karen,Mansion,5,4,2868,99628639,4.99,1991,22.33,-12101099,91903428,86367462,80639133,121513849,100949340
1210,Thika,Kimathi,Townhouse,2,1,2979,60811020,4.09,1992,1.51,-4697891,78226049,74247270,48907195,52434871,74875447
1211,Kericho,Litein,Bungalow,5,2,3494,1963491,3.28,1991,19.51,95553,1599693,1986654,2338442,2515195,2332763
1212,Nyeri,Ruring'u,Apartment,2,1,3034,98956873,2.81,1990,43.07,9450912,99618121,120408049,104261352,85791237,111527533
1213,Mombasa,Nyali,Townhouse,5,5,4254,36519278,1.87,2003,24.13,8509339,33821765,41484540,35790302,37676730,34225043
1214,Kisumu,Mamboleo,Villa,3,1,4875,85139111,2.11,2019,20.85,-209826,104163459,95478403,101597620,101973993,93345772
1215,Kisumu,Mamboleo,Mansion,2,1,4197,65579171,3.68,2023,9.05,1786033,58824771,58743733,68164699,64646642,61848526
1216,Nairobi,Lavington,Apartment,6,1,857,94711821,4.27,2017,25.14,-10481769,87553247,122049420,115720458,116451510,108117501
1217,Nakuru,Free Area,Apartment,3,3,3423,53957882,2.15,1999,35.7,-3163190,52550224,46484045,45504115,48864622,44775126
1218,Nyeri,Skuta,Mansion,1,1,1638,78930165,3.93,1998,46.66,5019952,67117053,78874644,89071314,77337153,63672620
1219,Kericho,Kapsoit,Bungalow,4,2,2076,97265746,2.08,1997,7.54,-12018832,87027161,93519737,107945082,93216085,118892038
